Year,Units,federal state,GeoCode,Value
2021.0,percentage,berlin,code11,10.0
2006.0,percentage,berlin,code11,14.0
2007.0,percentage,berlin,code11,14.0
2008.0,percentage,berlin,code11,16.0
2009.0,percentage,berlin,code11,15.0
2010.0,percentage,berlin,code11,14.0
2011.0,percentage,berlin,code11,15.0
2012.0,percentage,berlin,code11,15.0
2013.0,percentage,berlin,code11,14.0
2014.0,percentage,berlin,code11,14.0
2015.0,percentage,berlin,code11,14.0
2016.0,percentage,berlin,code11,12.0
2017.0,percentage,berlin,code11,10.0
2018.0,percentage,berlin,code11,10.0
2019.0,percentage,berlin,code11,10.0
2020.0,percentage,berlin,code11,10.0
2020.0,percentage,berlin,code11,
2006.0,percentage,brandenburg,code12,6.0
2007.0,percentage,brandenburg,code12,7.0
2008.0,percentage,brandenburg,code12,7.0
2009.0,percentage,brandenburg,code12,7.0
2010.0,percentage,brandenburg,code12,7.0
2011.0,percentage,brandenburg,code12,6.0
2012.0,percentage,brandenburg,code12,7.0
2013.0,percentage,brandenburg,code12,5.0
2014.0,percentage,brandenburg,code12,7.0
2015.0,percentage,brandenburg,code12,5.0
2016.0,percentage,brandenburg,code12,6.0
2017.0,percentage,brandenburg,code12,6.0
2018.0,percentage,brandenburg,code12,6.0
2019.0,percentage,brandenburg,code12,7.0
2020.0,percentage,brandenburg,code12,6.0
2021.0,percentage,brandenburg,code12,5.0
2006.0,percentage,brandenburg,code12,6.0
2007.0,percentage,brandenburg,code12,7.0
2008.0,percentage,brandenburg,code12,7.0
2009.0,percentage,brandenburg,code12,7.0
2010.0,percentage,brandenburg,code12,7.0
2011.0,percentage,brandenburg,code12,6.0
2012.0,percentage,brandenburg,code12,7.0
2013.0,percentage,brandenburg,code12,5.0
2014.0,percentage,brandenburg,code12,7.0
2015.0,percentage,brandenburg,code12,5.0
2016.0,percentage,brandenburg,code12,6.0
2017.0,percentage,brandenburg,code12,6.0
2018.0,percentage,brandenburg,code12,6.0
2019.0,percentage,brandenburg,code12,7.0
2020.0,percentage,brandenburg,code12,6.0
2020.0,percentage,brandenburg,code12,
2006.0,percentage,bremen,code04,25.0
2007.0,percentage,bremen,code04,27.0
2008.0,percentage,bremen,code04,27.0
2009.0,percentage,bremen,code04,24.0
2010.0,percentage,bremen,code04,24.0
2011.0,percentage,bremen,code04,24.0
2012.0,percentage,bremen,code04,27.0
2013.0,percentage,bremen,code04,25.0
2014.0,percentage,bremen,code04,25.0
2015.0,percentage,bremen,code04,25.0
2016.0,percentage,bremen,code04,24.0
2017.0,percentage,bremen,code04,24.0
2018.0,percentage,bremen,code04,23.0
2019.0,percentage,bremen,code04,25.0
2020.0,percentage,bremen,code04,22.0
2021.0,percentage,bremen,code04,22.0
2006.0,percentage,bremen,code04,25.0
2007.0,percentage,bremen,code04,27.0
2008.0,percentage,bremen,code04,27.0
2009.0,percentage,bremen,code04,24.0
2010.0,percentage,bremen,code04,24.0
2011.0,percentage,bremen,code04,24.0
2012.0,percentage,bremen,code04,27.0
2013.0,percentage,bremen,code04,25.0
2014.0,percentage,bremen,code04,25.0
2015.0,percentage,bremen,code04,25.0
2016.0,percentage,bremen,code04,24.0
2017.0,percentage,bremen,code04,24.0
2018.0,percentage,bremen,code04,23.0
2019.0,percentage,bremen,code04,25.0
2020.0,percentage,bremen,code04,22.0
2020.0,percentage,bremen,code04,
2006.0,percentage,hamburg,code02,20.0
2007.0,percentage,hamburg,code02,22.0
2008.0,percentage,hamburg,code02,22.0
2009.0,percentage,hamburg,code02,23.0
2010.0,percentage,hamburg,code02,23.0
2011.0,percentage,hamburg,code02,22.0
2012.0,percentage,hamburg,code02,24.0
2013.0,percentage,hamburg,code02,23.0
2014.0,percentage,hamburg,code02,22.0
2015.0,percentage,hamburg,code02,22.0
2016.0,percentage,hamburg,code02,21.0
2017.0,percentage,hamburg,code02,21.0
2018.0,percentage,hamburg,code02,21.0
2019.0,percentage,hamburg,code02,21.0
2020.0,percentage,hamburg,code02,21.0
2021.0,percentage,hamburg,code02,21.0
2006.0,percentage,hamburg,code02,20.0
2007.0,percentage,hamburg,code02,22.0
2008.0,percentage,hamburg,code02,22.0
2009.0,percentage,hamburg,code02,23.0
2010.0,percentage,hamburg,code02,23.0
2011.0,percentage,hamburg,code02,22.0
2012.0,percentage,hamburg,code02,24.0
2013.0,percentage,hamburg,code02,23.0
2014.0,percentage,hamburg,code02,22.0
2015.0,percentage,hamburg,code02,22.0
2016.0,percentage,hamburg,code02,21.0
2017.0,percentage,hamburg,code02,21.0
2018.0,percentage,hamburg,code02,21.0
2019.0,percentage,hamburg,code02,21.0
2020.0,percentage,hamburg,code02,21.0
2020.0,percentage,hamburg,code02,
2006.0,percentage,hesse,code06,23.0
2007.0,percentage,hesse,code06,24.0
2008.0,percentage,hesse,code06,24.0
2009.0,percentage,hesse,code06,24.0
2010.0,percentage,hesse,code06,25.0
2011.0,percentage,hesse,code06,25.0
2012.0,percentage,hesse,code06,24.0
2013.0,percentage,hesse,code06,23.0
2014.0,percentage,hesse,code06,24.0
2015.0,percentage,hesse,code06,23.0
2016.0,percentage,hesse,code06,22.0
2017.0,percentage,hesse,code06,22.0
2018.0,percentage,hesse,code06,21.0
2019.0,percentage,hesse,code06,19.0
2020.0,percentage,hesse,code06,18.0
2021.0,percentage,hesse,code06,18.0
2006.0,percentage,hesse,code06,23.0
2007.0,percentage,hesse,code06,24.0
2008.0,percentage,hesse,code06,24.0
2009.0,percentage,hesse,code06,24.0
2010.0,percentage,hesse,code06,25.0
2011.0,percentage,hesse,code06,25.0
2012.0,percentage,hesse,code06,24.0
2013.0,percentage,hesse,code06,23.0
2014.0,percentage,hesse,code06,24.0
2015.0,percentage,hesse,code06,23.0
2016.0,percentage,hesse,code06,22.0
2017.0,percentage,hesse,code06,22.0
2018.0,percentage,hesse,code06,21.0
2019.0,percentage,hesse,code06,19.0
2020.0,percentage,hesse,code06,18.0
2020.0,percentage,hesse,code06,
2006.0,percentage,mecklenburg western pomerania,code13,2.0
2007.0,percentage,mecklenburg western pomerania,code13,2.0
2008.0,percentage,mecklenburg western pomerania,code13,3.0
2009.0,percentage,mecklenburg western pomerania,code13,3.0
2010.0,percentage,mecklenburg western pomerania,code13,4.0
2011.0,percentage,mecklenburg western pomerania,code13,6.0
2012.0,percentage,mecklenburg western pomerania,code13,7.0
2013.0,percentage,mecklenburg western pomerania,code13,6.0
2014.0,percentage,mecklenburg western pomerania,code13,8.0
2015.0,percentage,mecklenburg western pomerania,code13,7.0
2016.0,percentage,mecklenburg western pomerania,code13,6.0
2017.0,percentage,mecklenburg western pomerania,code13,6.0
2018.0,percentage,mecklenburg western pomerania,code13,6.0
2019.0,percentage,mecklenburg western pomerania,code13,6.0
2020.0,percentage,mecklenburg western pomerania,code13,6.0
2021.0,percentage,mecklenburg western pomerania,code13,5.0
2006.0,percentage,mecklenburg western pomerania,code13,2.0
2007.0,percentage,mecklenburg western pomerania,code13,2.0
2008.0,percentage,mecklenburg western pomerania,code13,3.0
2009.0,percentage,mecklenburg western pomerania,code13,3.0
2010.0,percentage,mecklenburg western pomerania,code13,4.0
2011.0,percentage,mecklenburg western pomerania,code13,6.0
2012.0,percentage,mecklenburg western pomerania,code13,7.0
2013.0,percentage,mecklenburg western pomerania,code13,6.0
2014.0,percentage,mecklenburg western pomerania,code13,8.0
2015.0,percentage,mecklenburg western pomerania,code13,7.0
2016.0,percentage,mecklenburg western pomerania,code13,6.0
2017.0,percentage,mecklenburg western pomerania,code13,6.0
2018.0,percentage,mecklenburg western pomerania,code13,6.0
2019.0,percentage,mecklenburg western pomerania,code13,6.0
2020.0,percentage,mecklenburg western pomerania,code13,6.0
2020.0,percentage,mecklenburg western pomerania,code13,
2006.0,percentage,lower saxony,code03,25.0
2007.0,percentage,lower saxony,code03,24.0
2008.0,percentage,lower saxony,code03,23.0
2009.0,percentage,lower saxony,code03,22.0
2010.0,percentage,lower saxony,code03,22.0
2011.0,percentage,lower saxony,code03,22.0
2012.0,percentage,lower saxony,code03,21.0
2013.0,percentage,lower saxony,code03,20.0
2014.0,percentage,lower saxony,code03,22.0
2015.0,percentage,lower saxony,code03,22.0
2016.0,percentage,lower saxony,code03,21.0
2017.0,percentage,lower saxony,code03,21.0
2018.0,percentage,lower saxony,code03,21.0
2019.0,percentage,lower saxony,code03,21.0
2020.0,percentage,lower saxony,code03,19.0
2021.0,percentage,lower saxony,code03,19.0
2006.0,percentage,lower saxony,code03,25.0
2007.0,percentage,lower saxony,code03,24.0
2008.0,percentage,lower saxony,code03,23.0
2009.0,percentage,lower saxony,code03,22.0
2010.0,percentage,lower saxony,code03,22.0
2011.0,percentage,lower saxony,code03,22.0
2012.0,percentage,lower saxony,code03,21.0
2013.0,percentage,lower saxony,code03,20.0
2014.0,percentage,lower saxony,code03,22.0
2015.0,percentage,lower saxony,code03,22.0
2016.0,percentage,lower saxony,code03,21.0
2017.0,percentage,lower saxony,code03,21.0
2018.0,percentage,lower saxony,code03,21.0
2019.0,percentage,lower saxony,code03,21.0
2020.0,percentage,lower saxony,code03,19.0
2020.0,percentage,lower saxony,code03,
2006.0,percentage,north rhine-westphalia,code05,24.0
2007.0,percentage,north rhine-westphalia,code05,24.0
2008.0,percentage,north rhine-westphalia,code05,24.0
2009.0,percentage,north rhine-westphalia,code05,23.0
2010.0,percentage,north rhine-westphalia,code05,23.0
2011.0,percentage,north rhine-westphalia,code05,23.0
2012.0,percentage,north rhine-westphalia,code05,24.0
2013.0,percentage,north rhine-westphalia,code05,23.0
2014.0,percentage,north rhine-westphalia,code05,23.0
2015.0,percentage,north rhine-westphalia,code05,23.0
2016.0,percentage,north rhine-westphalia,code05,22.0
2017.0,percentage,north rhine-westphalia,code05,21.0
2018.0,percentage,north rhine-westphalia,code05,20.0
2019.0,percentage,north rhine-westphalia,code05,19.0
2020.0,percentage,north rhine-westphalia,code05,18.0
2021.0,percentage,north rhine-westphalia,code05,17.0
2006.0,percentage,north rhine-westphalia,code05,24.0
2007.0,percentage,north rhine-westphalia,code05,24.0
2008.0,percentage,north rhine-westphalia,code05,24.0
2009.0,percentage,north rhine-westphalia,code05,23.0
2010.0,percentage,north rhine-westphalia,code05,23.0
2011.0,percentage,north rhine-westphalia,code05,23.0
2012.0,percentage,north rhine-westphalia,code05,24.0
2013.0,percentage,north rhine-westphalia,code05,23.0
2014.0,percentage,north rhine-westphalia,code05,23.0
2015.0,percentage,north rhine-westphalia,code05,23.0
2016.0,percentage,north rhine-westphalia,code05,22.0
2017.0,percentage,north rhine-westphalia,code05,21.0
2018.0,percentage,north rhine-westphalia,code05,20.0
2019.0,percentage,north rhine-westphalia,code05,19.0
2020.0,percentage,north rhine-westphalia,code05,18.0
2020.0,percentage,north rhine-westphalia,code05,
2006.0,percentage,rhineland palatinate,code07,21.0
2007.0,percentage,rhineland palatinate,code07,22.0
2008.0,percentage,rhineland palatinate,code07,22.0
2009.0,percentage,rhineland palatinate,code07,22.0
2010.0,percentage,rhineland palatinate,code07,22.0
2011.0,percentage,rhineland palatinate,code07,22.0
2012.0,percentage,rhineland palatinate,code07,22.0
2013.0,percentage,rhineland palatinate,code07,22.0
2014.0,percentage,rhineland palatinate,code07,21.0
2015.0,percentage,rhineland palatinate,code07,20.0
2016.0,percentage,rhineland palatinate,code07,20.0
2017.0,percentage,rhineland palatinate,code07,19.0
2018.0,percentage,rhineland palatinate,code07,18.0
2019.0,percentage,rhineland palatinate,code07,17.0
2020.0,percentage,rhineland palatinate,code07,15.0
2021.0,percentage,rhineland palatinate,code07,15.0
2006.0,percentage,rhineland palatinate,code07,21.0
2007.0,percentage,rhineland palatinate,code07,22.0
2008.0,percentage,rhineland palatinate,code07,22.0
2009.0,percentage,rhineland palatinate,code07,22.0
2010.0,percentage,rhineland palatinate,code07,22.0
2011.0,percentage,rhineland palatinate,code07,22.0
2012.0,percentage,rhineland palatinate,code07,22.0
2013.0,percentage,rhineland palatinate,code07,22.0
2014.0,percentage,rhineland palatinate,code07,21.0
2015.0,percentage,rhineland palatinate,code07,20.0
2016.0,percentage,rhineland palatinate,code07,20.0
2017.0,percentage,rhineland palatinate,code07,19.0
2018.0,percentage,rhineland palatinate,code07,18.0
2019.0,percentage,rhineland palatinate,code07,17.0
2020.0,percentage,rhineland palatinate,code07,15.0
2020.0,percentage,rhineland palatinate,code07,
2006.0,percentage,saarland,code10,24.0
2007.0,percentage,saarland,code10,26.0
2008.0,percentage,saarland,code10,26.0
2009.0,percentage,saarland,code10,25.0
2010.0,percentage,saarland,code10,25.0
2011.0,percentage,saarland,code10,25.0
2012.0,percentage,saarland,code10,25.0
2013.0,percentage,saarland,code10,24.0
2014.0,percentage,saarland,code10,23.0
2015.0,percentage,saarland,code10,24.0
2016.0,percentage,saarland,code10,24.0
2017.0,percentage,saarland,code10,24.0
2018.0,percentage,saarland,code10,23.0
2019.0,percentage,saarland,code10,22.0
2020.0,percentage,saarland,code10,20.0
2021.0,percentage,saarland,code10,20.0
2006.0,percentage,saarland,code10,24.0
2007.0,percentage,saarland,code10,26.0
2008.0,percentage,saarland,code10,26.0
2009.0,percentage,saarland,code10,25.0
2010.0,percentage,saarland,code10,25.0
2011.0,percentage,saarland,code10,25.0
2012.0,percentage,saarland,code10,25.0
2013.0,percentage,saarland,code10,24.0
2014.0,percentage,saarland,code10,23.0
2015.0,percentage,saarland,code10,24.0
2016.0,percentage,saarland,code10,24.0
2017.0,percentage,saarland,code10,24.0
2018.0,percentage,saarland,code10,23.0
2019.0,percentage,saarland,code10,22.0
2020.0,percentage,saarland,code10,20.0
2020.0,percentage,saarland,code10,
2006.0,percentage,saxony,code14,9.0
2007.0,percentage,saxony,code14,9.0
2008.0,percentage,saxony,code14,9.0
2009.0,percentage,saxony,code14,9.0
2010.0,percentage,saxony,code14,9.0
2011.0,percentage,saxony,code14,10.0
2012.0,percentage,saxony,code14,11.0
2013.0,percentage,saxony,code14,11.0
2014.0,percentage,saxony,code14,11.0
2015.0,percentage,saxony,code14,11.0
2016.0,percentage,saxony,code14,10.0
2017.0,percentage,saxony,code14,9.0
2018.0,percentage,saxony,code14,8.0
2019.0,percentage,saxony,code14,7.0
2020.0,percentage,saxony,code14,7.0
2021.0,percentage,saxony,code14,6.0
2006.0,percentage,saxony,code14,9.0
2007.0,percentage,saxony,code14,9.0
2008.0,percentage,saxony,code14,9.0
2009.0,percentage,saxony,code14,9.0
2010.0,percentage,saxony,code14,9.0
2011.0,percentage,saxony,code14,10.0
2012.0,percentage,saxony,code14,11.0
2013.0,percentage,saxony,code14,11.0
2014.0,percentage,saxony,code14,11.0
2015.0,percentage,saxony,code14,11.0
2016.0,percentage,saxony,code14,10.0
2017.0,percentage,saxony,code14,9.0
2018.0,percentage,saxony,code14,8.0
2019.0,percentage,saxony,code14,7.0
2020.0,percentage,saxony,code14,7.0
2020.0,percentage,saxony,code14,
2006.0,percentage,saxony-anhalt,code15,3.0
2007.0,percentage,saxony-anhalt,code15,3.0
2008.0,percentage,saxony-anhalt,code15,3.0
2009.0,percentage,saxony-anhalt,code15,3.0
2010.0,percentage,saxony-anhalt,code15,4.0
2011.0,percentage,saxony-anhalt,code15,5.0
2012.0,percentage,saxony-anhalt,code15,5.0
2013.0,percentage,saxony-anhalt,code15,4.0
2014.0,percentage,saxony-anhalt,code15,5.0
2015.0,percentage,saxony-anhalt,code15,4.0
2016.0,percentage,saxony-anhalt,code15,4.0
2017.0,percentage,saxony-anhalt,code15,6.0
2018.0,percentage,saxony-anhalt,code15,8.0
2019.0,percentage,saxony-anhalt,code15,7.0
2020.0,percentage,saxony-anhalt,code15,8.0
2021.0,percentage,saxony-anhalt,code15,7.0
2006.0,percentage,saxony-anhalt,code15,3.0
2007.0,percentage,saxony-anhalt,code15,3.0
2008.0,percentage,saxony-anhalt,code15,3.0
2009.0,percentage,saxony-anhalt,code15,3.0
2010.0,percentage,saxony-anhalt,code15,4.0
2011.0,percentage,saxony-anhalt,code15,5.0
2012.0,percentage,saxony-anhalt,code15,5.0
2013.0,percentage,saxony-anhalt,code15,4.0
2014.0,percentage,saxony-anhalt,code15,5.0
2015.0,percentage,saxony-anhalt,code15,4.0
2016.0,percentage,saxony-anhalt,code15,4.0
2017.0,percentage,saxony-anhalt,code15,6.0
2018.0,percentage,saxony-anhalt,code15,8.0
2019.0,percentage,saxony-anhalt,code15,7.0
2020.0,percentage,saxony-anhalt,code15,8.0
2020.0,percentage,saxony-anhalt,code15,
2006.0,percentage,schleswig-holstein,code01,18.0
2007.0,percentage,schleswig-holstein,code01,18.0
2008.0,percentage,schleswig-holstein,code01,19.0
2009.0,percentage,schleswig-holstein,code01,18.0
2010.0,percentage,schleswig-holstein,code01,18.0
2011.0,percentage,schleswig-holstein,code01,17.0
2012.0,percentage,schleswig-holstein,code01,18.0
2013.0,percentage,schleswig-holstein,code01,18.0
2014.0,percentage,schleswig-holstein,code01,17.0
2015.0,percentage,schleswig-holstein,code01,16.0
2016.0,percentage,schleswig-holstein,code01,16.0
2017.0,percentage,schleswig-holstein,code01,14.0
2018.0,percentage,schleswig-holstein,code01,14.0
2019.0,percentage,schleswig-holstein,code01,13.0
2020.0,percentage,schleswig-holstein,code01,13.0
2021.0,percentage,schleswig-holstein,code01,12.0
2006.0,percentage,schleswig-holstein,code01,18.0
2007.0,percentage,schleswig-holstein,code01,18.0
2008.0,percentage,schleswig-holstein,code01,19.0
2009.0,percentage,schleswig-holstein,code01,18.0
2010.0,percentage,schleswig-holstein,code01,18.0
2011.0,percentage,schleswig-holstein,code01,17.0
2012.0,percentage,schleswig-holstein,code01,18.0
2013.0,percentage,schleswig-holstein,code01,18.0
2014.0,percentage,schleswig-holstein,code01,17.0
2015.0,percentage,schleswig-holstein,code01,16.0
2016.0,percentage,schleswig-holstein,code01,16.0
2017.0,percentage,schleswig-holstein,code01,14.0
2018.0,percentage,schleswig-holstein,code01,14.0
2019.0,percentage,schleswig-holstein,code01,13.0
2020.0,percentage,schleswig-holstein,code01,13.0
2020.0,percentage,schleswig-holstein,code01,
2006.0,percentage,thuringia,code16,6.0
2007.0,percentage,thuringia,code16,5.0
2008.0,percentage,thuringia,code16,5.0
2009.0,percentage,thuringia,code16,6.0
2010.0,percentage,thuringia,code16,6.0
2011.0,percentage,thuringia,code16,7.0
2012.0,percentage,thuringia,code16,8.0
2013.0,percentage,thuringia,code16,9.0
2014.0,percentage,thuringia,code16,8.0
2015.0,percentage,thuringia,code16,9.0
2016.0,percentage,thuringia,code16,7.0
2017.0,percentage,thuringia,code16,6.0
2018.0,percentage,thuringia,code16,6.0
2019.0,percentage,thuringia,code16,6.0
2020.0,percentage,thuringia,code16,5.0
2021.0,percentage,thuringia,code16,5.0
2006.0,percentage,thuringia,code16,6.0
2007.0,percentage,thuringia,code16,5.0
2008.0,percentage,thuringia,code16,5.0
2009.0,percentage,thuringia,code16,6.0
2010.0,percentage,thuringia,code16,6.0
2011.0,percentage,thuringia,code16,7.0
2012.0,percentage,thuringia,code16,8.0
2013.0,percentage,thuringia,code16,9.0
2014.0,percentage,thuringia,code16,8.0
2015.0,percentage,thuringia,code16,9.0
2016.0,percentage,thuringia,code16,7.0
2017.0,percentage,thuringia,code16,6.0
2018.0,percentage,thuringia,code16,6.0
2019.0,percentage,thuringia,code16,6.0
2020.0,percentage,thuringia,code16,5.0
2020.0,percentage,thuringia,code16,
